chr	site	depth	LMNA	TNNT2	SCNSA	MYBPC3	MYH6	MYH7
chr3	38651316	9	0	0	22	0	0	0	NM_198056
chr3	38651317	9	0	0	22	0	0	0	NM_198056
chr3	38651318	9	0	0	22	0	0	0	NM_198056
chr3	38651319	9	0	0	22	0	0	0	NM_198056
chr3	38651320	10	0	0	22	0	0	0	NM_198056
chr3	38651321	10	0	0	22	0	0	0	NM_198056
chr3	38651322	10	0	0	22	0	0	0	NM_198056
chr3	38651323	11	0	0	22	0	0	0	NM_198056
chr3	38651324	12	0	0	22	0	0	0	NM_198056
chr3	38651325	12	0	0	22	0	0	0	NM_198056
chr3	38651326	14	0	0	22	0	0	0	NM_198056
chr3	38651327	14	0	0	22	0	0	0	NM_198056
chr3	38651328	14	0	0	22	0	0	0	NM_198056
chr3	38651329	14	0	0	22	0	0	0	NM_198056
chr3	38651330	14	0	0	22	0	0	0	NM_198056
chr3	38651331	14	0	0	22	0	0	0	NM_198056
chr3	38651332	14	0	0	22	0	0	0	NM_198056
chr3	38651333	14	0	0	22	0	0	0	NM_198056
chr3	38651334	14	0	0	22	0	0	0	NM_198056
chr3	38651335	14	0	0	22	0	0	0	NM_198056
chr3	38651336	14	0	0	22	0	0	0	NM_198056
chr3	38651337	15	0	0	22	0	0	0	NM_198056
chr3	38651338	15	0	0	22	0	0	0	NM_198056
chr3	38651339	15	0	0	22	0	0	0	NM_198056
chr3	38651340	15	0	0	22	0	0	0	NM_198056
chr3	38651341	15	0	0	22	0	0	0	NM_198056
chr3	38651342	16	0	0	22	0	0	0	NM_198056
chr3	38651343	17	0	0	22	0	0	0	NM_198056
chr3	38651344	14	0	0	22	0	0	0	NM_198056
chr3	38651345	14	0	0	22	0	0	0	NM_198056
chr3	38651346	14	0	0	22	0	0	0	NM_198056
chr3	38651347	16	0	0	22	0	0	0	NM_198056
chr3	38651348	17	0	0	22	0	0	0	NM_198056
chr3	38651349	17	0	0	22	0	0	0	NM_198056
chr3	38651350	17	0	0	22	0	0	0	NM_198056
chr3	38651351	17	0	0	22	0	0	0	NM_198056
chr3	38651352	17	0	0	22	0	0	0	NM_198056
chr3	38651353	16	0	0	22	0	0	0	NM_198056
chr3	38651354	16	0	0	22	0	0	0	NM_198056
chr3	38651355	17	0	0	22	0	0	0	NM_198056
chr3	38651356	17	0	0	22	0	0	0	NM_198056
chr3	38651357	17	0	0	22	0	0	0	NM_198056
chr3	38651358	16	0	0	22	0	0	0	NM_198056
chr3	38651359	16	0	0	22	0	0	0	NM_198056
chr3	38651360	16	0	0	22	0	0	0	NM_198056
chr3	38651361	16	0	0	22	0	0	0	NM_198056
chr3	38651362	16	0	0	22	0	0	0	NM_198056
chr3	38651363	16	0	0	22	0	0	0	NM_198056
chr3	38651364	16	0	0	22	0	0	0	NM_198056
chr3	38651365	16	0	0	22	0	0	0	NM_198056
chr3	38651366	16	0	0	22	0	0	0	NM_198056
chr3	38651367	16	0	0	22	0	0	0	NM_198056
chr3	38651368	16	0	0	22	0	0	0	NM_198056
chr3	38651369	16	0	0	22	0	0	0	NM_198056
chr3	38651370	16	0	0	22	0	0	0	NM_198056
chr3	38651371	16	0	0	22	0	0	0	NM_198056
chr3	38651372	16	0	0	22	0	0	0	NM_198056
chr3	38651373	16	0	0	22	0	0	0	NM_198056
chr3	38651374	16	0	0	22	0	0	0	NM_198056
chr3	38651375	16	0	0	22	0	0	0	NM_198056
chr3	38651376	16	0	0	22	0	0	0	NM_198056
chr3	38651377	16	0	0	22	0	0	0	NM_198056
chr3	38651378	16	0	0	22	0	0	0	NM_198056
chr3	38651379	16	0	0	22	0	0	0	NM_198056
chr3	38651380	16	0	0	22	0	0	0	NM_198056
chr3	38651381	15	0	0	22	0	0	0	NM_198056
chr3	38651382	15	0	0	22	0	0	0	NM_198056
chr3	38651383	15	0	0	22	0	0	0	NM_198056
chr3	38651384	15	0	0	22	0	0	0	NM_198056
chr3	38651385	15	0	0	22	0	0	0	NM_198056
chr3	38651386	15	0	0	22	0	0	0	NM_198056
chr3	38651387	14	0	0	22	0	0	0	NM_198056
chr3	38651388	14	0	0	22	0	0	0	NM_198056
chr3	38651389	14	0	0	22	0	0	0	NM_198056
chr3	38651390	14	0	0	22	0	0	0	NM_198056
chr3	38651391	14	0	0	22	0	0	0	NM_198056
chr3	38651392	14	0	0	22	0	0	0	NM_198056
chr3	38651393	14	0	0	22	0	0	0	NM_198056
chr3	38651394	14	0	0	22	0	0	0	NM_198056
chr3	38651395	10	0	0	22	0	0	0	NM_198056
chr3	38651396	10	0	0	22	0	0	0	NM_198056
chr3	38651397	8	0	0	22	0	0	0	NM_198056
chr3	38651398	8	0	0	22	0	0	0	NM_198056
chr3	38651399	8	0	0	22	0	0	0	NM_198056
chr3	38651400	9	0	0	22	0	0	0	NM_198056
chr3	38651401	9	0	0	22	0	0	0	NM_198056
chr3	38651402	9	0	0	22	0	0	0	NM_198056
chr3	38651403	9	0	0	22	0	0	0	NM_198056
chr3	38651404	9	0	0	22	0	0	0	NM_198056
chr3	38651405	9	0	0	22	0	0	0	NM_198056
chr3	38651406	9	0	0	22	0	0	0	NM_198056
chr3	38651407	9	0	0	22	0	0	0	NM_198056
chr3	38651408	9	0	0	22	0	0	0	NM_198056
chr3	38651409	9	0	0	22	0	0	0	NM_198056
chr3	38651410	9	0	0	22	0	0	0	NM_198056
chr3	38651411	9	0	0	22	0	0	0	NM_198056
chr3	38651412	9	0	0	22	0	0	0	NM_198056
chr3	38651413	9	0	0	22	0	0	0	NM_198056
chr3	38651414	9	0	0	22	0	0	0	NM_198056
chr3	38651415	9	0	0	22	0	0	0	NM_198056
chr3	38651416	9	0	0	22	0	0	0	NM_198056
chr3	38651417	9	0	0	22	0	0	0	NM_198056
chr3	38651418	9	0	0	22	0	0	0	NM_198056
chr3	38651419	9	0	0	22	0	0	0	NM_198056
chr3	38651420	9	0	0	22	0	0	0	NM_198056
chr3	38651421	9	0	0	22	0	0	0	NM_198056
chr3	38651422	9	0	0	22	0	0	0	NM_198056
chr3	38651423	8	0	0	22	0	0	0	NM_198056
chr3	38651424	7	0	0	22	0	0	0	NM_198056
chr3	38651425	7	0	0	22	0	0	0	NM_198056
chr3	38651426	7	0	0	22	0	0	0	NM_198056
chr3	38651427	7	0	0	22	0	0	0	NM_198056
chr3	38651428	7	0	0	22	0	0	0	NM_198056
chr3	38651429	7	0	0	22	0	0	0	NM_198056
chr3	38651430	7	0	0	22	0	0	0	NM_198056
chr3	38651431	7	0	0	22	0	0	0	NM_198056
chr3	38651432	7	0	0	22	0	0	0	NM_198056
chr3	38651433	7	0	0	22	0	0	0	NM_198056
chr3	38651434	7	0	0	22	0	0	0	NM_198056
chr3	38651435	5	0	0	22	0	0	0	NM_198056
chr3	38651436	5	0	0	22	0	0	0	NM_198056
chr3	38651437	5	0	0	22	0	0	0	NM_198056
chr3	38651438	5	0	0	22	0	0	0	NM_198056
chr3	38651439	5	0	0	22	0	0	0	NM_198056
chr3	38651440	5	0	0	22	0	0	0	NM_198056
chr3	38651441	5	0	0	22	0	0	0	NM_198056
chr3	38651442	5	0	0	22	0	0	0	NM_198056
chr3	38651443	4	0	0	22	0	0	0	NM_198056
chr3	38651444	3	0	0	22	0	0	0	NM_198056
chr3	38651445	3	0	0	22	0	0	0	NM_198056
chr3	38651446	3	0	0	22	0	0	0	NM_198056
chr3	38651447	2	0	0	22	0	0	0	NM_198056
chr3	38651448	2	0	0	22	0	0	0	NM_198056
chr3	38651449	2	0	0	22	0	0	0	NM_198056
chr3	38651450	2	0	0	22	0	0	0	NM_198056
chr3	38651451	2	0	0	22	0	0	0	NM_198056
chr3	38651452	2	0	0	22	0	0	0	NM_198056
chr3	38651453	2	0	0	22	0	0	0	NM_198056
chr3	38651454	2	0	0	22	0	0	0	NM_198056
chr3	38651455	2	0	0	22	0	0	0	NM_198056
chr3	38651456	1	0	0	22	0	0	0	NM_198056
chr3	38651457	1	0	0	22	0	0	0	NM_198056
chr3	38651458	1	0	0	22	0	0	0	NM_198056
chr3	38651459	1	0	0	22	0	0	0	NM_198056
chr3	38651460	1	0	0	22	0	0	0	NM_198056
chr3	38651461	1	0	0	22	0	0	0	NM_198056
chr3	38651462	1	0	0	22	0	0	0	NM_198056
chr3	38651463	1	0	0	22	0	0	0	NM_198056
chr3	38651464	1	0	0	22	0	0	0	NM_198056
chr3	38651465	1	0	0	22	0	0	0	NM_198056
chr3	38651466	1	0	0	22	0	0	0	NM_198056
chr3	38651467	1	0	0	22	0	0	0	NM_198056
chr3	38651468	1	0	0	22	0	0	0	NM_198056
chr3	38651469	1	0	0	22	0	0	0	NM_198056
chr3	38651470	1	0	0	22	0	0	0	NM_198056
chr3	38651471	1	0	0	22	0	0	0	NM_198056
chr3	38651472	1	0	0	22	0	0	0	NM_198056
chr3	38651473	1	0	0	22	0	0	0	NM_198056
chr3	38651474	1	0	0	22	0	0	0	NM_198056
chr3	38655213	45	0	0	23	0	0	0	NM_198056
chr3	38655214	46	0	0	23	0	0	0	NM_198056
chr3	38655215	46	0	0	23	0	0	0	NM_198056
chr3	38655216	46	0	0	23	0	0	0	NM_198056
chr3	38655217	46	0	0	23	0	0	0	NM_198056
chr3	38655218	46	0	0	23	0	0	0	NM_198056
chr3	38655219	46	0	0	23	0	0	0	NM_198056
chr3	38655220	46	0	0	23	0	0	0	NM_198056
chr3	38655221	46	0	0	23	0	0	0	NM_198056
chr3	38655222	45	0	0	23	0	0	0	NM_198056
chr3	38655223	45	0	0	23	0	0	0	NM_198056
chr3	38655224	45	0	0	23	0	0	0	NM_198056
chr3	38655225	45	0	0	23	0	0	0	NM_198056
chr3	38655226	45	0	0	23	0	0	0	NM_198056
chr3	38655227	45	0	0	23	0	0	0	NM_198056
chr3	38655228	45	0	0	23	0	0	0	NM_198056
chr3	38655229	45	0	0	23	0	0	0	NM_198056
chr3	38655230	46	0	0	23	0	0	0	NM_198056
chr3	38655231	46	0	0	23	0	0	0	NM_198056
chr3	38655232	46	0	0	23	0	0	0	NM_198056
chr3	38655233	46	0	0	23	0	0	0	NM_198056
chr3	38655234	46	0	0	23	0	0	0	NM_198056
chr3	38655235	46	0	0	23	0	0	0	NM_198056
chr3	38655236	46	0	0	23	0	0	0	NM_198056
chr3	38655237	46	0	0	23	0	0	0	NM_198056
chr3	38655238	46	0	0	23	0	0	0	NM_198056
chr3	38655239	46	0	0	23	0	0	0	NM_198056
chr3	38655240	46	0	0	23	0	0	0	NM_198056
chr3	38655241	46	0	0	23	0	0	0	NM_198056
chr3	38655242	46	0	0	23	0	0	0	NM_198056
chr3	38655243	46	0	0	23	0	0	0	NM_198056
chr3	38655244	46	0	0	23	0	0	0	NM_198056
chr3	38655245	46	0	0	23	0	0	0	NM_198056
chr3	38655246	46	0	0	23	0	0	0	NM_198056
chr3	38655247	46	0	0	23	0	0	0	NM_198056
chr3	38655248	45	0	0	23	0	0	0	NM_198056
chr3	38655249	45	0	0	23	0	0	0	NM_198056
chr3	38655250	45	0	0	23	0	0	0	NM_198056
chr3	38655251	45	0	0	23	0	0	0	NM_198056
chr3	38655252	45	0	0	23	0	0	0	NM_198056
chr3	38655253	45	0	0	23	0	0	0	NM_198056
chr3	38655254	45	0	0	23	0	0	0	NM_198056
chr3	38655255	45	0	0	23	0	0	0	NM_198056
chr3	38655256	45	0	0	23	0	0	0	NM_198056
chr3	38655257	45	0	0	23	0	0	0	NM_198056
chr3	38655258	44	0	0	23	0	0	0	NM_198056
chr3	38655259	44	0	0	23	0	0	0	NM_198056
chr3	38655260	44	0	0	23	0	0	0	NM_198056
chr3	38655261	44	0	0	23	0	0	0	NM_198056
chr3	38655262	44	0	0	23	0	0	0	NM_198056
chr3	38655263	44	0	0	23	0	0	0	NM_198056
chr3	38655264	42	0	0	23	0	0	0	NM_198056
chr3	38655265	42	0	0	23	0	0	0	NM_198056
chr3	38655266	42	0	0	23	0	0	0	NM_198056
chr3	38655267	41	0	0	23	0	0	0	NM_198056
chr3	38655268	42	0	0	23	0	0	0	NM_198056
chr3	38655269	39	0	0	23	0	0	0	NM_198056
chr3	38655270	39	0	0	23	0	0	0	NM_198056
chr3	38655271	39	0	0	23	0	0	0	NM_198056
chr3	38655272	39	0	0	23	0	0	0	NM_198056
chr3	38655273	39	0	0	23	0	0	0	NM_198056
chr3	38655274	40	0	0	23	0	0	0	NM_198056
chr3	38655275	36	0	0	23	0	0	0	NM_198056
chr3	38655276	32	0	0	23	0	0	0	NM_198056
chr3	38655277	32	0	0	23	0	0	0	NM_198056
chr3	38655278	26	0	0	23	0	0	0	NM_198056
chr3	38655279	25	0	0	23	0	0	0	NM_198056
chr3	38655280	25	0	0	23	0	0	0	NM_198056
chr3	38655281	25	0	0	23	0	0	0	NM_198056
chr3	38655282	25	0	0	23	0	0	0	NM_198056
chr3	38655283	25	0	0	23	0	0	0	NM_198056
chr3	38655284	25	0	0	23	0	0	0	NM_198056
chr3	38655285	25	0	0	23	0	0	0	NM_198056
chr3	38655286	31	0	0	23	0	0	0	NM_198056
chr3	38655287	30	0	0	23	0	0	0	NM_198056
chr3	38655288	28	0	0	23	0	0	0	NM_198056
chr3	38655289	28	0	0	23	0	0	0	NM_198056
chr3	38655290	28	0	0	23	0	0	0	NM_198056
chr3	38655291	28	0	0	23	0	0	0	NM_198056
chr3	38655292	29	0	0	23	0	0	0	NM_198056
chr3	38655293	25	0	0	23	0	0	0	NM_198056
chr3	38655294	23	0	0	23	0	0	0	NM_198056
chr3	38655295	23	0	0	23	0	0	0	NM_198056
chr3	38655296	23	0	0	23	0	0	0	NM_198056
chr3	38655297	23	0	0	23	0	0	0	NM_198056
chr3	38655298	23	0	0	23	0	0	0	NM_198056
chr3	38655299	23	0	0	23	0	0	0	NM_198056
chr3	38655300	23	0	0	23	0	0	0	NM_198056
chr3	38655301	22	0	0	23	0	0	0	NM_198056
chr3	38655302	19	0	0	23	0	0	0	NM_198056
chr3	38655303	19	0	0	23	0	0	0	NM_198056
chr3	38655304	18	0	0	23	0	0	0	NM_198056
chr3	38655305	18	0	0	23	0	0	0	NM_198056
chr3	38655306	18	0	0	23	0	0	0	NM_198056
chr3	38655307	18	0	0	23	0	0	0	NM_198056
chr3	38655308	18	0	0	23	0	0	0	NM_198056
chr3	38655309	18	0	0	23	0	0	0	NM_198056
chr3	38655310	18	0	0	23	0	0	0	NM_198056
chr3	38655311	16	0	0	23	0	0	0	NM_198056
chr3	38655312	10	0	0	23	0	0	0	NM_198056
chr3	38655313	10	0	0	23	0	0	0	NM_198056
chr3	38655314	5	0	0	23	0	0	0	NM_198056
chr3	38655315	5	0	0	23	0	0	0	NM_198056
chr3	38655316	5	0	0	23	0	0	0	NM_198056
chr3	38655317	6	0	0	23	0	0	0	NM_198056
chr3	38655318	6	0	0	23	0	0	0	NM_198056
chr3	38655319	7	0	0	23	0	0	0	NM_198056
chr3	38655320	7	0	0	23	0	0	0	NM_198056
chr3	38655321	7	0	0	23	0	0	0	NM_198056
chr3	38655322	8	0	0	23	0	0	0	NM_198056
chr3	38655323	8	0	0	23	0	0	0	NM_198056
chr3	38655324	8	0	0	23	0	0	0	NM_198056
chr3	38655325	8	0	0	23	0	0	0	NM_198056
chr3	38655326	8	0	0	23	0	0	0	NM_198056
chr3	38655327	8	0	0	23	0	0	0	NM_198056
chr3	38655328	8	0	0	23	0	0	0	NM_198056
chr3	38655329	8	0	0	23	0	0	0	NM_198056
chr3	38655330	8	0	0	23	0	0	0	NM_198056
chr3	38655331	8	0	0	23	0	0	0	NM_198056
chr3	38655332	8	0	0	23	0	0	0	NM_198056
chr3	38655333	8	0	0	23	0	0	0	NM_198056
chr3	38655334	8	0	0	23	0	0	0	NM_198056
chr3	38655335	8	0	0	23	0	0	0	NM_198056
chr3	38655336	8	0	0	23	0	0	0	NM_198056
chr3	38655337	8	0	0	23	0	0	0	NM_198056
chr3	38655338	8	0	0	23	0	0	0	NM_198056
chr3	38655339	8	0	0	23	0	0	0	NM_198056
chr3	38655340	8	0	0	23	0	0	0	NM_198056
chr3	38655341	8	0	0	23	0	0	0	NM_198056
chr3	38655342	8	0	0	23	0	0	0	NM_198056
chr3	38655343	8	0	0	23	0	0	0	NM_198056
chr3	38655344	8	0	0	23	0	0	0	NM_198056
chr3	38662313	12	0	0	24	0	0	0	NM_198056
chr3	38662314	12	0	0	24	0	0	0	NM_198056
chr3	38662315	12	0	0	24	0	0	0	NM_198056
chr3	38662316	12	0	0	24	0	0	0	NM_198056
chr3	38662317	12	0	0	24	0	0	0	NM_198056
chr3	38662318	12	0	0	24	0	0	0	NM_198056
chr3	38662319	12	0	0	24	0	0	0	NM_198056
chr3	38662320	12	0	0	24	0	0	0	NM_198056
chr3	38662321	12	0	0	24	0	0	0	NM_198056
chr3	38662322	12	0	0	24	0	0	0	NM_198056
chr3	38662323	12	0	0	24	0	0	0	NM_198056
chr3	38662324	12	0	0	24	0	0	0	NM_198056
chr3	38662325	12	0	0	24	0	0	0	NM_198056
chr3	38662326	12	0	0	24	0	0	0	NM_198056
chr3	38662327	12	0	0	24	0	0	0	NM_198056
chr3	38662328	13	0	0	24	0	0	0	NM_198056
chr3	38662329	13	0	0	24	0	0	0	NM_198056
chr3	38662330	13	0	0	24	0	0	0	NM_198056
chr3	38662331	13	0	0	24	0	0	0	NM_198056
chr3	38662332	14	0	0	24	0	0	0	NM_198056
chr3	38662333	14	0	0	24	0	0	0	NM_198056
chr3	38662334	14	0	0	24	0	0	0	NM_198056
chr3	38662335	14	0	0	24	0	0	0	NM_198056
chr3	38662336	14	0	0	24	0	0	0	NM_198056
chr3	38662337	14	0	0	24	0	0	0	NM_198056
chr3	38662338	15	0	0	24	0	0	0	NM_198056
chr3	38662339	16	0	0	24	0	0	0	NM_198056
chr3	38662340	16	0	0	24	0	0	0	NM_198056
chr3	38662341	16	0	0	24	0	0	0	NM_198056
chr3	38662342	16	0	0	24	0	0	0	NM_198056
chr3	38662343	16	0	0	24	0	0	0	NM_198056
chr3	38662344	16	0	0	24	0	0	0	NM_198056
chr3	38662345	16	0	0	24	0	0	0	NM_198056
chr3	38662346	26	0	0	24	0	0	0	NM_198056
chr3	38662347	26	0	0	24	0	0	0	NM_198056
chr3	38662348	26	0	0	24	0	0	0	NM_198056
chr3	38662349	26	0	0	24	0	0	0	NM_198056
chr3	38662350	26	0	0	24	0	0	0	NM_198056
chr3	38662351	26	0	0	24	0	0	0	NM_198056
chr3	38662352	29	0	0	24	0	0	0	NM_198056
chr3	38662353	29	0	0	24	0	0	0	NM_198056
chr3	38662354	29	0	0	24	0	0	0	NM_198056
chr3	38662355	29	0	0	24	0	0	0	NM_198056
chr3	38662356	29	0	0	24	0	0	0	NM_198056
chr3	38662357	30	0	0	24	0	0	0	NM_198056
chr3	38662358	30	0	0	24	0	0	0	NM_198056
chr3	38662359	31	0	0	24	0	0	0	NM_198056
chr3	38662360	31	0	0	24	0	0	0	NM_198056
chr3	38662361	31	0	0	24	0	0	0	NM_198056
chr3	38662362	32	0	0	24	0	0	0	NM_198056
chr3	38662363	33	0	0	24	0	0	0	NM_198056
chr3	38662364	33	0	0	24	0	0	0	NM_198056
chr3	38662365	33	0	0	24	0	0	0	NM_198056
chr3	38662366	33	0	0	24	0	0	0	NM_198056
chr3	38662367	34	0	0	24	0	0	0	NM_198056
chr3	38662368	34	0	0	24	0	0	0	NM_198056
chr3	38662369	34	0	0	24	0	0	0	NM_198056
chr3	38662370	34	0	0	24	0	0	0	NM_198056
chr3	38662371	34	0	0	24	0	0	0	NM_198056
chr3	38662372	35	0	0	24	0	0	0	NM_198056
chr3	38662373	35	0	0	24	0	0	0	NM_198056
chr3	38662374	35	0	0	24	0	0	0	NM_198056
chr3	38662375	34	0	0	24	0	0	0	NM_198056
chr3	38662376	34	0	0	24	0	0	0	NM_198056
chr3	38662377	36	0	0	24	0	0	0	NM_198056
chr3	38662378	35	0	0	24	0	0	0	NM_198056
chr3	38662379	34	0	0	24	0	0	0	NM_198056
chr3	38662380	34	0	0	24	0	0	0	NM_198056
chr3	38662381	34	0	0	24	0	0	0	NM_198056
chr3	38662382	35	0	0	24	0	0	0	NM_198056
chr3	38662383	35	0	0	24	0	0	0	NM_198056
chr3	38662384	35	0	0	24	0	0	0	NM_198056
chr3	38662385	35	0	0	24	0	0	0	NM_198056
chr3	38662386	36	0	0	24	0	0	0	NM_198056
chr3	38662387	35	0	0	24	0	0	0	NM_198056
chr3	38662388	34	0	0	24	0	0	0	NM_198056
chr3	38662389	34	0	0	24	0	0	0	NM_198056
chr3	38662390	34	0	0	24	0	0	0	NM_198056
chr3	38662391	34	0	0	24	0	0	0	NM_198056
chr3	38662392	34	0	0	24	0	0	0	NM_198056
chr3	38662393	35	0	0	24	0	0	0	NM_198056
chr3	38662394	35	0	0	24	0	0	0	NM_198056
chr3	38662395	34	0	0	24	0	0	0	NM_198056
chr3	38662396	34	0	0	24	0	0	0	NM_198056
chr3	38662397	34	0	0	24	0	0	0	NM_198056
chr3	38662398	34	0	0	24	0	0	0	NM_198056
chr3	38662399	34	0	0	24	0	0	0	NM_198056
chr3	38662400	30	0	0	24	0	0	0	NM_198056
chr3	38662401	30	0	0	24	0	0	0	NM_198056
chr3	38662402	24	0	0	24	0	0	0	NM_198056
chr3	38662403	24	0	0	24	0	0	0	NM_198056
chr3	38662404	24	0	0	24	0	0	0	NM_198056
chr3	38662405	27	0	0	24	0	0	0	NM_198056
chr3	38662406	25	0	0	24	0	0	0	NM_198056
chr3	38662407	25	0	0	24	0	0	0	NM_198056
chr3	38662408	25	0	0	24	0	0	0	NM_198056
chr3	38662409	25	0	0	24	0	0	0	NM_198056
chr3	38662410	25	0	0	24	0	0	0	NM_198056
chr3	38662411	25	0	0	24	0	0	0	NM_198056
chr3	38662412	25	0	0	24	0	0	0	NM_198056
chr3	38662413	25	0	0	24	0	0	0	NM_198056
chr3	38662414	25	0	0	24	0	0	0	NM_198056
chr3	38662415	25	0	0	24	0	0	0	NM_198056
chr3	38662416	25	0	0	24	0	0	0	NM_198056
chr3	38662417	24	0	0	24	0	0	0	NM_198056
chr3	38662418	24	0	0	24	0	0	0	NM_198056
chr3	38662419	24	0	0	24	0	0	0	NM_198056
chr3	38662420	24	0	0	24	0	0	0	NM_198056
chr3	38662421	24	0	0	24	0	0	0	NM_198056
chr3	38662422	24	0	0	24	0	0	0	NM_198056
chr3	38662423	24	0	0	24	0	0	0	NM_198056
chr3	38662424	24	0	0	24	0	0	0	NM_198056
chr3	38662425	24	0	0	24	0	0	0	NM_198056
chr3	38662426	23	0	0	24	0	0	0	NM_198056
chr3	38662427	23	0	0	24	0	0	0	NM_198056
chr3	38662428	23	0	0	24	0	0	0	NM_198056
chr3	38662429	23	0	0	24	0	0	0	NM_198056
chr3	38662430	23	0	0	24	0	0	0	NM_198056
chr3	38662431	22	0	0	24	0	0	0	NM_198056
chr3	38662432	22	0	0	24	0	0	0	NM_198056
chr3	38662433	22	0	0	24	0	0	0	NM_198056
chr3	38662434	22	0	0	24	0	0	0	NM_198056
chr3	38662435	22	0	0	24	0	0	0	NM_198056
chr3	38662436	22	0	0	24	0	0	0	NM_198056
chr3	38662437	22	0	0	24	0	0	0	NM_198056
chr3	38662438	22	0	0	24	0	0	0	NM_198056
chr3	38662439	20	0	0	24	0	0	0	NM_198056
chr3	38662440	20	0	0	24	0	0	0	NM_198056
chr3	38662441	21	0	0	24	0	0	0	NM_198056
chr3	38662442	19	0	0	24	0	0	0	NM_198056
chr3	38662443	19	0	0	24	0	0	0	NM_198056
chr3	38662444	19	0	0	24	0	0	0	NM_198056
chr3	38662445	19	0	0	24	0	0	0	NM_198056
chr3	38662446	18	0	0	24	0	0	0	NM_198056
chr3	38662447	15	0	0	24	0	0	0	NM_198056
chr3	38662448	15	0	0	24	0	0	0	NM_198056
chr3	38662449	15	0	0	24	0	0	0	NM_198056
chr3	38662450	15	0	0	24	0	0	0	NM_198056
chr3	38662451	16	0	0	24	0	0	0	NM_198056
chr3	38662452	16	0	0	24	0	0	0	NM_198056
chr3	38662453	15	0	0	24	0	0	0	NM_198056
chr3	38662454	14	0	0	24	0	0	0	NM_198056
chr3	38662455	14	0	0	24	0	0	0	NM_198056
chr3	38662456	14	0	0	24	0	0	0	NM_198056
chr3	38662457	13	0	0	24	0	0	0	NM_198056
chr3	38662458	13	0	0	24	0	0	0	NM_198056
chr3	38662459	12	0	0	24	0	0	0	NM_198056
chr3	38662460	13	0	0	24	0	0	0	NM_198056
chr3	38662461	13	0	0	24	0	0	0	NM_198056
chr3	38662462	13	0	0	24	0	0	0	NM_198056
chr3	38662463	12	0	0	24	0	0	0	NM_198056
chr3	38662464	12	0	0	24	0	0	0	NM_198056
chr3	38662465	12	0	0	24	0	0	0	NM_198056
chr3	38662466	12	0	0	24	0	0	0	NM_198056
chr3	38662467	12	0	0	24	0	0	0	NM_198056
chr3	38662468	11	0	0	24	0	0	0	NM_198056
chr3	38662469	11	0	0	24	0	0	0	NM_198056
chr3	38662470	11	0	0	24	0	0	0	NM_198056
chr3	38662471	11	0	0	24	0	0	0	NM_198056
chr3	38662472	11	0	0	24	0	0	0	NM_198056
chr3	38662473	10	0	0	24	0	0	0	NM_198056
chr3	38662474	10	0	0	24	0	0	0	NM_198056
chr3	38662475	10	0	0	24	0	0	0	NM_198056
chr3	38662476	10	0	0	24	0	0	0	NM_198056
chr3	38662477	10	0	0	24	0	0	0	NM_198056
chr3	38662478	8	0	0	24	0	0	0	NM_198056
chr3	38662479	8	0	0	24	0	0	0	NM_198056
chr3	38662480	8	0	0	24	0	0	0	NM_198056
chr3	38662481	7	0	0	24	0	0	0	NM_198056
chr3	38663870	22	0	0	25	0	0	0	NM_198056
chr3	38663871	22	0	0	25	0	0	0	NM_198056
chr3	38663872	22	0	0	25	0	0	0	NM_198056
chr3	38663873	24	0	0	25	0	0	0	NM_198056
chr3	38663874	24	0	0	25	0	0	0	NM_198056
chr3	38663875	25	0	0	25	0	0	0	NM_198056
chr3	38663876	26	0	0	25	0	0	0	NM_198056
chr3	38663877	26	0	0	25	0	0	0	NM_198056
chr3	38663878	28	0	0	25	0	0	0	NM_198056
chr3	38663879	33	0	0	25	0	0	0	NM_198056
chr3	38663880	33	0	0	25	0	0	0	NM_198056
chr3	38663881	33	0	0	25	0	0	0	NM_198056
chr3	38663882	33	0	0	25	0	0	0	NM_198056
chr3	38663883	33	0	0	25	0	0	0	NM_198056
chr3	38663884	35	0	0	25	0	0	0	NM_198056
chr3	38663885	35	0	0	25	0	0	0	NM_198056
chr3	38663886	36	0	0	25	0	0	0	NM_198056
chr3	38663887	34	0	0	25	0	0	0	NM_198056
chr3	38663888	34	0	0	25	0	0	0	NM_198056
chr3	38663889	35	0	0	25	0	0	0	NM_198056
chr3	38663890	36	0	0	25	0	0	0	NM_198056
chr3	38663891	36	0	0	25	0	0	0	NM_198056
chr3	38663892	36	0	0	25	0	0	0	NM_198056
chr3	38663893	37	0	0	25	0	0	0	NM_198056
chr3	38663894	38	0	0	25	0	0	0	NM_198056
chr3	38663895	39	0	0	25	0	0	0	NM_198056
chr3	38663896	41	0	0	25	0	0	0	NM_198056
chr3	38663897	41	0	0	25	0	0	0	NM_198056
chr3	38663898	41	0	0	25	0	0	0	NM_198056
chr3	38663899	41	0	0	25	0	0	0	NM_198056
chr3	38663900	42	0	0	25	0	0	0	NM_198056
chr3	38663901	46	0	0	25	0	0	0	NM_198056
chr3	38663902	50	0	0	25	0	0	0	NM_198056
chr3	38663903	50	0	0	25	0	0	0	NM_198056
chr3	38663904	49	0	0	25	0	0	0	NM_198056
chr3	38663905	49	0	0	25	0	0	0	NM_198056
chr3	38663906	49	0	0	25	0	0	0	NM_198056
chr3	38663907	58	0	0	25	0	0	0	NM_198056
