chr	site	depth	LMNA	TNNT2	SCNSA	MYBPC3	MYH6	MYH7
chr11	47359145	42	0	0	0	11	0	0	NM_000256
chr11	47359146	38	0	0	0	11	0	0	NM_000256
chr11	47359147	37	0	0	0	11	0	0	NM_000256
chr11	47359148	34	0	0	0	11	0	0	NM_000256
chr11	47359149	34	0	0	0	11	0	0	NM_000256
chr11	47359220	20	0	0	0	12	0	0	NM_000256
chr11	47359221	21	0	0	0	12	0	0	NM_000256
chr11	47359222	20	0	0	0	12	0	0	NM_000256
chr11	47359223	19	0	0	0	12	0	0	NM_000256
chr11	47359224	19	0	0	0	12	0	0	NM_000256
chr11	47359225	19	0	0	0	12	0	0	NM_000256
chr11	47359226	19	0	0	0	12	0	0	NM_000256
chr11	47359227	19	0	0	0	12	0	0	NM_000256
chr11	47359228	19	0	0	0	12	0	0	NM_000256
chr11	47359229	19	0	0	0	12	0	0	NM_000256
chr11	47359230	19	0	0	0	12	0	0	NM_000256
chr11	47359231	19	0	0	0	12	0	0	NM_000256
chr11	47359232	19	0	0	0	12	0	0	NM_000256
chr11	47359233	19	0	0	0	12	0	0	NM_000256
chr11	47359234	19	0	0	0	12	0	0	NM_000256
chr11	47359235	19	0	0	0	12	0	0	NM_000256
chr11	47359236	19	0	0	0	12	0	0	NM_000256
chr11	47359237	19	0	0	0	12	0	0	NM_000256
chr11	47359238	19	0	0	0	12	0	0	NM_000256
chr11	47359239	19	0	0	0	12	0	0	NM_000256
chr11	47359240	19	0	0	0	12	0	0	NM_000256
chr11	47359241	19	0	0	0	12	0	0	NM_000256
chr11	47359242	18	0	0	0	12	0	0	NM_000256
chr11	47359243	18	0	0	0	12	0	0	NM_000256
chr11	47359244	18	0	0	0	12	0	0	NM_000256
chr11	47359245	18	0	0	0	12	0	0	NM_000256
chr11	47359246	17	0	0	0	12	0	0	NM_000256
chr11	47359247	17	0	0	0	12	0	0	NM_000256
chr11	47359248	17	0	0	0	12	0	0	NM_000256
chr11	47359249	17	0	0	0	12	0	0	NM_000256
chr11	47359250	18	0	0	0	12	0	0	NM_000256
chr11	47359251	16	0	0	0	12	0	0	NM_000256
chr11	47359252	16	0	0	0	12	0	0	NM_000256
chr11	47359253	16	0	0	0	12	0	0	NM_000256
chr11	47359254	16	0	0	0	12	0	0	NM_000256
chr11	47359255	16	0	0	0	12	0	0	NM_000256
chr11	47359256	16	0	0	0	12	0	0	NM_000256
chr11	47359257	16	0	0	0	12	0	0	NM_000256
chr11	47359258	16	0	0	0	12	0	0	NM_000256
chr11	47359259	16	0	0	0	12	0	0	NM_000256
chr11	47359260	17	0	0	0	12	0	0	NM_000256
chr11	47359261	17	0	0	0	12	0	0	NM_000256
chr11	47359262	17	0	0	0	12	0	0	NM_000256
chr11	47359263	17	0	0	0	12	0	0	NM_000256
chr11	47359264	18	0	0	0	12	0	0	NM_000256
chr11	47359265	20	0	0	0	12	0	0	NM_000256
chr11	47359266	21	0	0	0	12	0	0	NM_000256
chr11	47359267	21	0	0	0	12	0	0	NM_000256
chr11	47359268	20	0	0	0	12	0	0	NM_000256
chr11	47359269	20	0	0	0	12	0	0	NM_000256
chr11	47359270	20	0	0	0	12	0	0	NM_000256
chr11	47359271	21	0	0	0	12	0	0	NM_000256
chr11	47359272	21	0	0	0	12	0	0	NM_000256
chr11	47359273	21	0	0	0	12	0	0	NM_000256
chr11	47359274	21	0	0	0	12	0	0	NM_000256
chr11	47359275	21	0	0	0	12	0	0	NM_000256
chr11	47359276	21	0	0	0	12	0	0	NM_000256
chr11	47359277	34	0	0	0	12	0	0	NM_000256
chr11	47359278	34	0	0	0	12	0	0	NM_000256
chr11	47359279	36	0	0	0	12	0	0	NM_000256
chr11	47359280	36	0	0	0	12	0	0	NM_000256
chr11	47359281	38	0	0	0	12	0	0	NM_000256
chr11	47359282	42	0	0	0	12	0	0	NM_000256
chr11	47359283	42	0	0	0	12	0	0	NM_000256
chr11	47359284	42	0	0	0	12	0	0	NM_000256
chr11	47359285	42	0	0	0	12	0	0	NM_000256
chr11	47359286	39	0	0	0	12	0	0	NM_000256
chr11	47359287	41	0	0	0	12	0	0	NM_000256
chr11	47359288	39	0	0	0	12	0	0	NM_000256
chr11	47359289	39	0	0	0	12	0	0	NM_000256
chr11	47359290	39	0	0	0	12	0	0	NM_000256
chr11	47359291	39	0	0	0	12	0	0	NM_000256
chr11	47359292	39	0	0	0	12	0	0	NM_000256
chr11	47359293	39	0	0	0	12	0	0	NM_000256
chr11	47359294	38	0	0	0	12	0	0	NM_000256
chr11	47359295	38	0	0	0	12	0	0	NM_000256
chr11	47359296	38	0	0	0	12	0	0	NM_000256
chr11	47359297	44	0	0	0	12	0	0	NM_000256
chr11	47359298	44	0	0	0	12	0	0	NM_000256
chr11	47359299	44	0	0	0	12	0	0	NM_000256
chr11	47359300	48	0	0	0	12	0	0	NM_000256
chr11	47359301	48	0	0	0	12	0	0	NM_000256
chr11	47359302	50	0	0	0	12	0	0	NM_000256
chr11	47359303	50	0	0	0	12	0	0	NM_000256
chr11	47359304	50	0	0	0	12	0	0	NM_000256
chr11	47359305	50	0	0	0	12	0	0	NM_000256
chr11	47359306	51	0	0	0	12	0	0	NM_000256
chr11	47359307	51	0	0	0	12	0	0	NM_000256
chr11	47359308	55	0	0	0	12	0	0	NM_000256
chr11	47359309	55	0	0	0	12	0	0	NM_000256
chr11	47359310	55	0	0	0	12	0	0	NM_000256
chr11	47359311	54	0	0	0	12	0	0	NM_000256
chr11	47359312	54	0	0	0	12	0	0	NM_000256
chr11	47359313	54	0	0	0	12	0	0	NM_000256
chr11	47359314	54	0	0	0	12	0	0	NM_000256
chr11	47359315	52	0	0	0	12	0	0	NM_000256
chr11	47359316	50	0	0	0	12	0	0	NM_000256
chr11	47359317	51	0	0	0	12	0	0	NM_000256
chr11	47359318	51	0	0	0	12	0	0	NM_000256
chr11	47359319	51	0	0	0	12	0	0	NM_000256
chr11	47359320	51	0	0	0	12	0	0	NM_000256
chr11	47359321	51	0	0	0	12	0	0	NM_000256
chr11	47359322	51	0	0	0	12	0	0	NM_000256
chr11	47359323	51	0	0	0	12	0	0	NM_000256
chr11	47359324	51	0	0	0	12	0	0	NM_000256
chr11	47359325	51	0	0	0	12	0	0	NM_000256
chr11	47359326	51	0	0	0	12	0	0	NM_000256
chr11	47359327	51	0	0	0	12	0	0	NM_000256
chr11	47359328	51	0	0	0	12	0	0	NM_000256
chr11	47359329	51	0	0	0	12	0	0	NM_000256
chr11	47359330	51	0	0	0	12	0	0	NM_000256
chr11	47359331	51	0	0	0	12	0	0	NM_000256
chr11	47359332	51	0	0	0	12	0	0	NM_000256
chr11	47359333	49	0	0	0	12	0	0	NM_000256
chr11	47359334	49	0	0	0	12	0	0	NM_000256
chr11	47359335	49	0	0	0	12	0	0	NM_000256
chr11	47359336	49	0	0	0	12	0	0	NM_000256
chr11	47359337	48	0	0	0	12	0	0	NM_000256
chr11	47359338	48	0	0	0	12	0	0	NM_000256
chr11	47359339	48	0	0	0	12	0	0	NM_000256
chr11	47359340	48	0	0	0	12	0	0	NM_000256
chr11	47359341	46	0	0	0	12	0	0	NM_000256
chr11	47359342	46	0	0	0	12	0	0	NM_000256
chr11	47359343	46	0	0	0	12	0	0	NM_000256
chr11	47359344	46	0	0	0	12	0	0	NM_000256
chr11	47359345	46	0	0	0	12	0	0	NM_000256
chr11	47359346	46	0	0	0	12	0	0	NM_000256
chr11	47359347	46	0	0	0	12	0	0	NM_000256
chr11	47359348	46	0	0	0	12	0	0	NM_000256
chr11	47359349	46	0	0	0	12	0	0	NM_000256
chr11	47359350	46	0	0	0	12	0	0	NM_000256
chr11	47359351	40	0	0	0	12	0	0	NM_000256
chr11	47359352	39	0	0	0	12	0	0	NM_000256
chr11	47359353	37	0	0	0	12	0	0	NM_000256
chr11	47359354	37	0	0	0	12	0	0	NM_000256
chr11	47359355	37	0	0	0	12	0	0	NM_000256
chr11	47359356	37	0	0	0	12	0	0	NM_000256
chr11	47359357	37	0	0	0	12	0	0	NM_000256
chr11	47359358	37	0	0	0	12	0	0	NM_000256
chr11	47359359	37	0	0	0	12	0	0	NM_000256
chr11	47359360	37	0	0	0	12	0	0	NM_000256
chr11	47359361	34	0	0	0	12	0	0	NM_000256
chr11	47359362	30	0	0	0	12	0	0	NM_000256
chr11	47359363	30	0	0	0	12	0	0	NM_000256
chr11	47359364	29	0	0	0	12	0	0	NM_000256
chr11	47360050	8	0	0	0	13	0	0	NM_000256
chr11	47360051	8	0	0	0	13	0	0	NM_000256
chr11	47360052	8	0	0	0	13	0	0	NM_000256
chr11	47360053	10	0	0	0	13	0	0	NM_000256
chr11	47360054	10	0	0	0	13	0	0	NM_000256
chr11	47360055	10	0	0	0	13	0	0	NM_000256
chr11	47360056	10	0	0	0	13	0	0	NM_000256
chr11	47360057	10	0	0	0	13	0	0	NM_000256
chr11	47360058	10	0	0	0	13	0	0	NM_000256
chr11	47360059	10	0	0	0	13	0	0	NM_000256
chr11	47360060	10	0	0	0	13	0	0	NM_000256
chr11	47360061	10	0	0	0	13	0	0	NM_000256
chr11	47360062	10	0	0	0	13	0	0	NM_000256
chr11	47360063	10	0	0	0	13	0	0	NM_000256
chr11	47360064	11	0	0	0	13	0	0	NM_000256
chr11	47360065	11	0	0	0	13	0	0	NM_000256
chr11	47360066	11	0	0	0	13	0	0	NM_000256
chr11	47360067	11	0	0	0	13	0	0	NM_000256
chr11	47360068	11	0	0	0	13	0	0	NM_000256
chr11	47360069	15	0	0	0	13	0	0	NM_000256
chr11	47360070	15	0	0	0	13	0	0	NM_000256
chr11	47360071	15	0	0	0	13	0	0	NM_000256
chr11	47360072	15	0	0	0	13	0	0	NM_000256
chr11	47360073	16	0	0	0	13	0	0	NM_000256
chr11	47360074	19	0	0	0	13	0	0	NM_000256
chr11	47360075	19	0	0	0	13	0	0	NM_000256
chr11	47360076	22	0	0	0	13	0	0	NM_000256
chr11	47360077	22	0	0	0	13	0	0	NM_000256
chr11	47360078	22	0	0	0	13	0	0	NM_000256
chr11	47360079	24	0	0	0	13	0	0	NM_000256
chr11	47360080	24	0	0	0	13	0	0	NM_000256
chr11	47360081	26	0	0	0	13	0	0	NM_000256
chr11	47360082	29	0	0	0	13	0	0	NM_000256
chr11	47360083	29	0	0	0	13	0	0	NM_000256
chr11	47360084	29	0	0	0	13	0	0	NM_000256
chr11	47360085	29	0	0	0	13	0	0	NM_000256
chr11	47360086	31	0	0	0	13	0	0	NM_000256
chr11	47360087	31	0	0	0	13	0	0	NM_000256
chr11	47360088	31	0	0	0	13	0	0	NM_000256
chr11	47360089	31	0	0	0	13	0	0	NM_000256
chr11	47360090	33	0	0	0	13	0	0	NM_000256
chr11	47360091	33	0	0	0	13	0	0	NM_000256
chr11	47360092	39	0	0	0	13	0	0	NM_000256
chr11	47360093	40	0	0	0	13	0	0	NM_000256
chr11	47360094	40	0	0	0	13	0	0	NM_000256
chr11	47360095	40	0	0	0	13	0	0	NM_000256
chr11	47360096	40	0	0	0	13	0	0	NM_000256
chr11	47360097	40	0	0	0	13	0	0	NM_000256
chr11	47360098	41	0	0	0	13	0	0	NM_000256
chr11	47360099	41	0	0	0	13	0	0	NM_000256
chr11	47360100	41	0	0	0	13	0	0	NM_000256
chr11	47360101	43	0	0	0	13	0	0	NM_000256
chr11	47360102	43	0	0	0	13	0	0	NM_000256
chr11	47360103	49	0	0	0	13	0	0	NM_000256
chr11	47360104	49	0	0	0	13	0	0	NM_000256
chr11	47360105	54	0	0	0	13	0	0	NM_000256
chr11	47360106	54	0	0	0	13	0	0	NM_000256
chr11	47360107	54	0	0	0	13	0	0	NM_000256
chr11	47360108	54	0	0	0	13	0	0	NM_000256
chr11	47360109	54	0	0	0	13	0	0	NM_000256
chr11	47360110	54	0	0	0	13	0	0	NM_000256
chr11	47360111	56	0	0	0	13	0	0	NM_000256
chr11	47360112	57	0	0	0	13	0	0	NM_000256
chr11	47360113	60	0	0	0	13	0	0	NM_000256
chr11	47360114	60	0	0	0	13	0	0	NM_000256
chr11	47360115	65	0	0	0	13	0	0	NM_000256
chr11	47360116	65	0	0	0	13	0	0	NM_000256
chr11	47360117	65	0	0	0	13	0	0	NM_000256
chr11	47360118	65	0	0	0	13	0	0	NM_000256
chr11	47360119	65	0	0	0	13	0	0	NM_000256
chr11	47360120	65	0	0	0	13	0	0	NM_000256
chr11	47360121	65	0	0	0	13	0	0	NM_000256
chr11	47360122	64	0	0	0	13	0	0	NM_000256
chr11	47360123	64	0	0	0	13	0	0	NM_000256
chr11	47360124	68	0	0	0	13	0	0	NM_000256
chr11	47360125	67	0	0	0	13	0	0	NM_000256
chr11	47360126	66	0	0	0	13	0	0	NM_000256
chr11	47360127	66	0	0	0	13	0	0	NM_000256
chr11	47360128	66	0	0	0	13	0	0	NM_000256
chr11	47360129	66	0	0	0	13	0	0	NM_000256
chr11	47360130	66	0	0	0	13	0	0	NM_000256
chr11	47360131	66	0	0	0	13	0	0	NM_000256
chr11	47360132	66	0	0	0	13	0	0	NM_000256
chr11	47360133	66	0	0	0	13	0	0	NM_000256
chr11	47360134	66	0	0	0	13	0	0	NM_000256
chr11	47360135	64	0	0	0	13	0	0	NM_000256
chr11	47360136	64	0	0	0	13	0	0	NM_000256
chr11	47360137	64	0	0	0	13	0	0	NM_000256
chr11	47360138	64	0	0	0	13	0	0	NM_000256
chr11	47360139	63	0	0	0	13	0	0	NM_000256
chr11	47360140	63	0	0	0	13	0	0	NM_000256
chr11	47360141	63	0	0	0	13	0	0	NM_000256
chr11	47360142	63	0	0	0	13	0	0	NM_000256
chr11	47360143	63	0	0	0	13	0	0	NM_000256
chr11	47360144	63	0	0	0	13	0	0	NM_000256
chr11	47360145	62	0	0	0	13	0	0	NM_000256
chr11	47360146	63	0	0	0	13	0	0	NM_000256
chr11	47360147	57	0	0	0	13	0	0	NM_000256
chr11	47360148	58	0	0	0	13	0	0	NM_000256
chr11	47360149	58	0	0	0	13	0	0	NM_000256
chr11	47360150	58	0	0	0	13	0	0	NM_000256
chr11	47360151	58	0	0	0	13	0	0	NM_000256
chr11	47360152	58	0	0	0	13	0	0	NM_000256
chr11	47360153	58	0	0	0	13	0	0	NM_000256
chr11	47360154	58	0	0	0	13	0	0	NM_000256
chr11	47360155	59	0	0	0	13	0	0	NM_000256
chr11	47360156	59	0	0	0	13	0	0	NM_000256
chr11	47360157	57	0	0	0	13	0	0	NM_000256
chr11	47360158	57	0	0	0	13	0	0	NM_000256
chr11	47360159	57	0	0	0	13	0	0	NM_000256
chr11	47360160	53	0	0	0	13	0	0	NM_000256
chr11	47360161	53	0	0	0	13	0	0	NM_000256
chr11	47360162	53	0	0	0	13	0	0	NM_000256
chr11	47360163	51	0	0	0	13	0	0	NM_000256
chr11	47360164	51	0	0	0	13	0	0	NM_000256
chr11	47360165	50	0	0	0	13	0	0	NM_000256
chr11	47360166	50	0	0	0	13	0	0	NM_000256
chr11	47360167	40	0	0	0	13	0	0	NM_000256
chr11	47360168	40	0	0	0	13	0	0	NM_000256
chr11	47360169	40	0	0	0	13	0	0	NM_000256
chr11	47360170	40	0	0	0	13	0	0	NM_000256
chr11	47360171	40	0	0	0	13	0	0	NM_000256
chr11	47360172	40	0	0	0	13	0	0	NM_000256
chr11	47360173	40	0	0	0	13	0	0	NM_000256
chr11	47360174	39	0	0	0	13	0	0	NM_000256
chr11	47360175	37	0	0	0	13	0	0	NM_000256
chr11	47360176	37	0	0	0	13	0	0	NM_000256
chr11	47360177	34	0	0	0	13	0	0	NM_000256
chr11	47360178	34	0	0	0	13	0	0	NM_000256
chr11	47360179	34	0	0	0	13	0	0	NM_000256
chr11	47360180	34	0	0	0	13	0	0	NM_000256
chr11	47360181	34	0	0	0	13	0	0	NM_000256
chr11	47360182	34	0	0	0	13	0	0	NM_000256
chr11	47360183	35	0	0	0	13	0	0	NM_000256
chr11	47360184	35	0	0	0	13	0	0	NM_000256
chr11	47360185	37	0	0	0	13	0	0	NM_000256
chr11	47360186	37	0	0	0	13	0	0	NM_000256
chr11	47360187	38	0	0	0	13	0	0	NM_000256
chr11	47360188	38	0	0	0	13	0	0	NM_000256
chr11	47360189	38	0	0	0	13	0	0	NM_000256
chr11	47360190	38	0	0	0	13	0	0	NM_000256
chr11	47360191	32	0	0	0	13	0	0	NM_000256
chr11	47360192	32	0	0	0	13	0	0	NM_000256
chr11	47360193	30	0	0	0	13	0	0	NM_000256
chr11	47360194	29	0	0	0	13	0	0	NM_000256
chr11	47360195	28	0	0	0	13	0	0	NM_000256
chr11	47360196	28	0	0	0	13	0	0	NM_000256
chr11	47360197	28	0	0	0	13	0	0	NM_000256
chr11	47360198	27	0	0	0	13	0	0	NM_000256
chr11	47360199	27	0	0	0	13	0	0	NM_000256
chr11	47360200	27	0	0	0	13	0	0	NM_000256
chr11	47360201	26	0	0	0	13	0	0	NM_000256
chr11	47360202	26	0	0	0	13	0	0	NM_000256
chr11	47360203	26	0	0	0	13	0	0	NM_000256
chr11	47360204	26	0	0	0	13	0	0	NM_000256
chr11	47360205	21	0	0	0	13	0	0	NM_000256
chr11	47360206	21	0	0	0	13	0	0	NM_000256
chr11	47360207	21	0	0	0	13	0	0	NM_000256
chr11	47360208	21	0	0	0	13	0	0	NM_000256
chr11	47360209	21	0	0	0	13	0	0	NM_000256
chr11	47360210	21	0	0	0	13	0	0	NM_000256
chr11	47360211	19	0	0	0	13	0	0	NM_000256
chr11	47360212	17	0	0	0	13	0	0	NM_000256
chr11	47360213	17	0	0	0	13	0	0	NM_000256
chr11	47360214	17	0	0	0	13	0	0	NM_000256
chr11	47360215	17	0	0	0	13	0	0	NM_000256
chr11	47360216	16	0	0	0	13	0	0	NM_000256
chr11	47360217	16	0	0	0	13	0	0	NM_000256
chr11	47360218	16	0	0	0	13	0	0	NM_000256
chr11	47360219	16	0	0	0	13	0	0	NM_000256
chr11	47360220	16	0	0	0	13	0	0	NM_000256
chr11	47360221	16	0	0	0	13	0	0	NM_000256
chr11	47360222	16	0	0	0	13	0	0	NM_000256
chr11	47360223	16	0	0	0	13	0	0	NM_000256
chr11	47360224	16	0	0	0	13	0	0	NM_000256
chr11	47360225	12	0	0	0	13	0	0	NM_000256
chr11	47360226	12	0	0	0	13	0	0	NM_000256
chr11	47360227	13	0	0	0	13	0	0	NM_000256
chr11	47360228	13	0	0	0	13	0	0	NM_000256
chr11	47360229	13	0	0	0	13	0	0	NM_000256
chr11	47360230	13	0	0	0	13	0	0	NM_000256
chr11	47360231	13	0	0	0	13	0	0	NM_000256
chr11	47360232	13	0	0	0	13	0	0	NM_000256
chr11	47360233	13	0	0	0	13	0	0	NM_000256
chr11	47360234	13	0	0	0	13	0	0	NM_000256
chr11	47360235	13	0	0	0	13	0	0	NM_000256
chr11	47360236	13	0	0	0	13	0	0	NM_000256
chr11	47360237	13	0	0	0	13	0	0	NM_000256
chr11	47360238	13	0	0	0	13	0	0	NM_000256
chr11	47360239	13	0	0	0	13	0	0	NM_000256
chr11	47360240	13	0	0	0	13	0	0	NM_000256
chr11	47360241	13	0	0	0	13	0	0	NM_000256
chr11	47360242	13	0	0	0	13	0	0	NM_000256
chr11	47360243	13	0	0	0	13	0	0	NM_000256
chr11	47360244	13	0	0	0	13	0	0	NM_000256
chr11	47360245	13	0	0	0	13	0	0	NM_000256
chr11	47360246	12	0	0	0	13	0	0	NM_000256
chr11	47360247	10	0	0	0	13	0	0	NM_000256
chr11	47360248	10	0	0	0	13	0	0	NM_000256
chr11	47360249	9	0	0	0	13	0	0	NM_000256
chr11	47360854	113	0	0	0	14	0	0	NM_000256
chr11	47360855	115	0	0	0	14	0	0	NM_000256
chr11	47360856	115	0	0	0	14	0	0	NM_000256
chr11	47360857	117	0	0	0	14	0	0	NM_000256
chr11	47360858	124	0	0	0	14	0	0	NM_000256
chr11	47360859	124	0	0	0	14	0	0	NM_000256
chr11	47360860	124	0	0	0	14	0	0	NM_000256
chr11	47360861	126	0	0	0	14	0	0	NM_000256
chr11	47360862	126	0	0	0	14	0	0	NM_000256
chr11	47360863	126	0	0	0	14	0	0	NM_000256
chr11	47360864	131	0	0	0	14	0	0	NM_000256
chr11	47360865	132	0	0	0	14	0	0	NM_000256
chr11	47360866	133	0	0	0	14	0	0	NM_000256
chr11	47360867	133	0	0	0	14	0	0	NM_000256
chr11	47360868	133	0	0	0	14	0	0	NM_000256
chr11	47360869	132	0	0	0	14	0	0	NM_000256
chr11	47360870	132	0	0	0	14	0	0	NM_000256
chr11	47360871	132	0	0	0	14	0	0	NM_000256
chr11	47360872	136	0	0	0	14	0	0	NM_000256
chr11	47360873	138	0	0	0	14	0	0	NM_000256
chr11	47360874	137	0	0	0	14	0	0	NM_000256
chr11	47360875	138	0	0	0	14	0	0	NM_000256
chr11	47360876	138	0	0	0	14	0	0	NM_000256
chr11	47360877	139	0	0	0	14	0	0	NM_000256
chr11	47360878	139	0	0	0	14	0	0	NM_000256
chr11	47360879	139	0	0	0	14	0	0	NM_000256
chr11	47360880	139	0	0	0	14	0	0	NM_000256
chr11	47360881	140	0	0	0	14	0	0	NM_000256
chr11	47360882	135	0	0	0	14	0	0	NM_000256
chr11	47360883	135	0	0	0	14	0	0	NM_000256
chr11	47360884	135	0	0	0	14	0	0	NM_000256
chr11	47360885	131	0	0	0	14	0	0	NM_000256
chr11	47360886	127	0	0	0	14	0	0	NM_000256
chr11	47360887	127	0	0	0	14	0	0	NM_000256
chr11	47360888	126	0	0	0	14	0	0	NM_000256
chr11	47360889	125	0	0	0	14	0	0	NM_000256
chr11	47360890	126	0	0	0	14	0	0	NM_000256
chr11	47360891	126	0	0	0	14	0	0	NM_000256
chr11	47360892	125	0	0	0	14	0	0	NM_000256
chr11	47360893	125	0	0	0	14	0	0	NM_000256
chr11	47360894	125	0	0	0	14	0	0	NM_000256
chr11	47360895	125	0	0	0	14	0	0	NM_000256
chr11	47360896	125	0	0	0	14	0	0	NM_000256
chr11	47360897	125	0	0	0	14	0	0	NM_000256
chr11	47360898	123	0	0	0	14	0	0	NM_000256
chr11	47360899	118	0	0	0	14	0	0	NM_000256
chr11	47360900	116	0	0	0	14	0	0	NM_000256
chr11	47360901	116	0	0	0	14	0	0	NM_000256
chr11	47360902	116	0	0	0	14	0	0	NM_000256
chr11	47360903	116	0	0	0	14	0	0	NM_000256
chr11	47360904	117	0	0	0	14	0	0	NM_000256
chr11	47360905	117	0	0	0	14	0	0	NM_000256
chr11	47360906	117	0	0	0	14	0	0	NM_000256
chr11	47360907	112	0	0	0	14	0	0	NM_000256
chr11	47360908	111	0	0	0	14	0	0	NM_000256
chr11	47360909	110	0	0	0	14	0	0	NM_000256
chr11	47360910	109	0	0	0	14	0	0	NM_000256
chr11	47360911	106	0	0	0	14	0	0	NM_000256
chr11	47360912	103	0	0	0	14	0	0	NM_000256
chr11	47360913	101	0	0	0	14	0	0	NM_000256
chr11	47360914	97	0	0	0	14	0	0	NM_000256
chr11	47360915	96	0	0	0	14	0	0	NM_000256
chr11	47360916	96	0	0	0	14	0	0	NM_000256
chr11	47360917	91	0	0	0	14	0	0	NM_000256
chr11	47360918	91	0	0	0	14	0	0	NM_000256
chr11	47360919	89	0	0	0	14	0	0	NM_000256
chr11	47360920	89	0	0	0	14	0	0	NM_000256
chr11	47360921	74	0	0	0	14	0	0	NM_000256
chr11	47360922	70	0	0	0	14	0	0	NM_000256
chr11	47360923	71	0	0	0	14	0	0	NM_000256
chr11	47360924	71	0	0	0	14	0	0	NM_000256
chr11	47360925	71	0	0	0	14	0	0	NM_000256
chr11	47360926	71	0	0	0	14	0	0	NM_000256
chr11	47360927	71	0	0	0	14	0	0	NM_000256
chr11	47360928	72	0	0	0	14	0	0	NM_000256
chr11	47360929	72	0	0	0	14	0	0	NM_000256
chr11	47360930	72	0	0	0	14	0	0	NM_000256
chr11	47360931	60	0	0	0	14	0	0	NM_000256
chr11	47360932	60	0	0	0	14	0	0	NM_000256
chr11	47360933	60	0	0	0	14	0	0	NM_000256
chr11	47360934	61	0	0	0	14	0	0	NM_000256
chr11	47360935	59	0	0	0	14	0	0	NM_000256
chr11	47360936	56	0	0	0	14	0	0	NM_000256
chr11	47360937	56	0	0	0	14	0	0	NM_000256
chr11	47360938	57	0	0	0	14	0	0	NM_000256
chr11	47360939	53	0	0	0	14	0	0	NM_000256
chr11	47360940	53	0	0	0	14	0	0	NM_000256
chr11	47360941	46	0	0	0	14	0	0	NM_000256
chr11	47360942	46	0	0	0	14	0	0	NM_000256
chr11	47360943	46	0	0	0	14	0	0	NM_000256
chr11	47360944	46	0	0	0	14	0	0	NM_000256
chr11	47360945	46	0	0	0	14	0	0	NM_000256
chr11	47360946	42	0	0	0	14	0	0	NM_000256
chr11	47360947	41	0	0	0	14	0	0	NM_000256
chr11	47360948	42	0	0	0	14	0	0	NM_000256
chr11	47360949	41	0	0	0	14	0	0	NM_000256
chr11	47360950	41	0	0	0	14	0	0	NM_000256
chr11	47360951	40	0	0	0	14	0	0	NM_000256
chr11	47360952	37	0	0	0	14	0	0	NM_000256
chr11	47360953	34	0	0	0	14	0	0	NM_000256
chr11	47360954	34	0	0	0	14	0	0	NM_000256
chr11	47360955	34	0	0	0	14	0	0	NM_000256
chr11	47360956	32	0	0	0	14	0	0	NM_000256
chr11	47360957	32	0	0	0	14	0	0	NM_000256
chr11	47360958	32	0	0	0	14	0	0	NM_000256
chr11	47360959	29	0	0	0	14	0	0	NM_000256
chr11	47360960	29	0	0	0	14	0	0	NM_000256
chr11	47360961	29	0	0	0	14	0	0	NM_000256
chr11	47360962	29	0	0	0	14	0	0	NM_000256
chr11	47360963	24	0	0	0	14	0	0	NM_000256
chr11	47360964	24	0	0	0	14	0	0	NM_000256
chr11	47360965	24	0	0	0	14	0	0	NM_000256
chr11	47360966	23	0	0	0	14	0	0	NM_000256
chr11	47360967	22	0	0	0	14	0	0	NM_000256
chr11	47360968	21	0	0	0	14	0	0	NM_000256
chr11	47360969	21	0	0	0	14	0	0	NM_000256
chr11	47360970	21	0	0	0	14	0	0	NM_000256
chr11	47360971	21	0	0	0	14	0	0	NM_000256
chr11	47360972	21	0	0	0	14	0	0	NM_000256
chr11	47360973	17	0	0	0	14	0	0	NM_000256
chr11	47360974	15	0	0	0	14	0	0	NM_000256
chr11	47361181	10	0	0	0	15	0	0	NM_000256
chr11	47361182	10	0	0	0	15	0	0	NM_000256
chr11	47361183	10	0	0	0	15	0	0	NM_000256
chr11	47361184	10	0	0	0	15	0	0	NM_000256
chr11	47361185	10	0	0	0	15	0	0	NM_000256
chr11	47361186	10	0	0	0	15	0	0	NM_000256
chr11	47361187	10	0	0	0	15	0	0	NM_000256
chr11	47361188	10	0	0	0	15	0	0	NM_000256
chr11	47361189	11	0	0	0	15	0	0	NM_000256
chr11	47361190	11	0	0	0	15	0	0	NM_000256
chr11	47361191	11	0	0	0	15	0	0	NM_000256
chr11	47361192	11	0	0	0	15	0	0	NM_000256
chr11	47361193	11	0	0	0	15	0	0	NM_000256
chr11	47361194	11	0	0	0	15	0	0	NM_000256
chr11	47361195	12	0	0	0	15	0	0	NM_000256
chr11	47361196	12	0	0	0	15	0	0	NM_000256
chr11	47361197	13	0	0	0	15	0	0	NM_000256
chr11	47361198	13	0	0	0	15	0	0	NM_000256
chr11	47361199	13	0	0	0	15	0	0	NM_000256
chr11	47361200	14	0	0	0	15	0	0	NM_000256
chr11	47361201	14	0	0	0	15	0	0	NM_000256
chr11	47361202	14	0	0	0	15	0	0	NM_000256
chr11	47361203	15	0	0	0	15	0	0	NM_000256
chr11	47361204	15	0	0	0	15	0	0	NM_000256
chr11	47361205	15	0	0	0	15	0	0	NM_000256
chr11	47361206	17	0	0	0	15	0	0	NM_000256
chr11	47361207	17	0	0	0	15	0	0	NM_000256
